id_cliente,monto_original,mora_202201,mora_202301
13073,160000,1) 0 dias,3) 30-60 dias
13074,180000,1) 0 dias,1) 0 dias
13075,490000,1) 0 dias,1) 0 dias
13076,50000,1) 0 dias,1) 0 dias
13077,130000,1) 0 dias,1) 0 dias
13078,50000,1) 0 dias,2) 0-30 dias
13079,200000,1) 0 dias,1) 0 dias
13080,50000,3) 30-60 dias,2) 0-30 dias
13081,180000,1) 0 dias,1) 0 dias
13082,500000,1) 0 dias,1) 0 dias
13083,210000,1) 0 dias,1) 0 dias
13084,20000,1) 0 dias,4) 30-90 dias
13085,190000,1) 0 dias,2) 0-30 dias
13086,140000,1) 0 dias,1) 0 dias
13087,20000,1) 0 dias,1) 0 dias
13088,420000,1) 0 dias,1) 0 dias
13089,180000,1) 0 dias,1) 0 dias
13090,290000,1) 0 dias,1) 0 dias
13091,190000,1) 0 dias,1) 0 dias
13092,360000,1) 0 dias,1) 0 dias
13093,20000,1) 0 dias,3) 30-60 dias
13094,260000,1) 0 dias,1) 0 dias
13095,20000,1) 0 dias,2) 0-30 dias
13096,50000,1) 0 dias,1) 0 dias
13097,250000,1) 0 dias,2) 0-30 dias
13098,30000,1) 0 dias,1) 0 dias
13099,460000,1) 0 dias,1) 0 dias
13100,80000,1) 0 dias,1) 0 dias
13101,60000,4) 30-90 dias,2) 0-30 dias
13102,80000,1) 0 dias,1) 0 dias
13103,90000,1) 0 dias,1) 0 dias
13104,50000,1) 0 dias,1) 0 dias
13105,50000,1) 0 dias,1) 0 dias
13106,360000,1) 0 dias,2) 0-30 dias
13107,360000,1) 0 dias,2) 0-30 dias
13108,230000,1) 0 dias,1) 0 dias
13109,240000,1) 0 dias,1) 0 dias
13110,110000,1) 0 dias,1) 0 dias
13111,210000,1) 0 dias,1) 0 dias
13112,300000,1) 0 dias,1) 0 dias
13113,200000,1) 0 dias,1) 0 dias
13114,220000,1) 0 dias,1) 0 dias
13115,90000,1) 0 dias,1) 0 dias
13116,210000,1) 0 dias,1) 0 dias
13117,500000,1) 0 dias,1) 0 dias
13118,160000,1) 0 dias,1) 0 dias
13119,140000,1) 0 dias,1) 0 dias
13120,120000,1) 0 dias,1) 0 dias
13121,80000,1) 0 dias,1) 0 dias
13122,240000,1) 0 dias,1) 0 dias
13123,170000,1) 0 dias,1) 0 dias
13124,30000,1) 0 dias,1) 0 dias
13125,260000,3) 30-60 dias,1) 0 dias
13126,400000,1) 0 dias,1) 0 dias
13127,500000,1) 0 dias,1) 0 dias
13128,100000,1) 0 dias,2) 0-30 dias
13129,240000,1) 0 dias,1) 0 dias
13130,10000,1) 0 dias,1) 0 dias
13131,80000,1) 0 dias,1) 0 dias
13132,60000,1) 0 dias,1) 0 dias
13133,200000,1) 0 dias,1) 0 dias
13134,260000,1) 0 dias,1) 0 dias
13135,260000,1) 0 dias,1) 0 dias
13136,260000,1) 0 dias,1) 0 dias
13137,300000,1) 0 dias,1) 0 dias
13138,310000,1) 0 dias,1) 0 dias
13139,140000,1) 0 dias,1) 0 dias
13140,200000,1) 0 dias,1) 0 dias
13141,230000,1) 0 dias,1) 0 dias
13142,50000,1) 0 dias,1) 0 dias
13143,180000,1) 0 dias,1) 0 dias
13144,100000,1) 0 dias,1) 0 dias
13145,80000,1) 0 dias,1) 0 dias
13146,350000,1) 0 dias,1) 0 dias
13147,140000,1) 0 dias,1) 0 dias
13148,360000,1) 0 dias,1) 0 dias
13149,10000,1) 0 dias,1) 0 dias
13150,130000,1) 0 dias,1) 0 dias
13151,320000,1) 0 dias,1) 0 dias
13152,180000,3) 30-60 dias,2) 0-30 dias
13153,180000,1) 0 dias,1) 0 dias
13154,150000,1) 0 dias,3) 30-60 dias
13155,80000,1) 0 dias,2) 0-30 dias
13156,70000,1) 0 dias,1) 0 dias
13157,150000,1) 0 dias,1) 0 dias
13158,480000,1) 0 dias,1) 0 dias
13159,50000,1) 0 dias,1) 0 dias
13160,100000,1) 0 dias,2) 0-30 dias
13161,50000,1) 0 dias,1) 0 dias
13162,280000,1) 0 dias,1) 0 dias
13163,20000,1) 0 dias,1) 0 dias
13164,30000,1) 0 dias,1) 0 dias
13165,70000,1) 0 dias,1) 0 dias
13166,30000,1) 0 dias,1) 0 dias
13167,200000,1) 0 dias,2) 0-30 dias
13168,210000,1) 0 dias,2) 0-30 dias
13169,210000,1) 0 dias,1) 0 dias
13170,470000,1) 0 dias,1) 0 dias
13171,50000,1) 0 dias,1) 0 dias
13172,240000,1) 0 dias,1) 0 dias
13173,60000,1) 0 dias,3) 30-60 dias
13174,100000,1) 0 dias,3) 30-60 dias
13175,200000,1) 0 dias,1) 0 dias
13176,130000,1) 0 dias,1) 0 dias
13177,50000,1) 0 dias,1) 0 dias
13178,300000,1) 0 dias,3) 30-60 dias
13179,210000,1) 0 dias,1) 0 dias
13180,70000,1) 0 dias,1) 0 dias
13181,100000,1) 0 dias,1) 0 dias
13182,30000,1) 0 dias,1) 0 dias
13183,200000,1) 0 dias,1) 0 dias
13184,360000,1) 0 dias,1) 0 dias
13185,20000,1) 0 dias,4) 30-90 dias
13186,150000,1) 0 dias,2) 0-30 dias
13187,750000,1) 0 dias,2) 0-30 dias
13188,100000,1) 0 dias,1) 0 dias
13189,300000,3) 30-60 dias,2) 0-30 dias
13190,90000,1) 0 dias,1) 0 dias
13191,50000,1) 0 dias,1) 0 dias
13192,120000,1) 0 dias,1) 0 dias
13193,120000,1) 0 dias,1) 0 dias
13194,30000,1) 0 dias,1) 0 dias
13195,220000,1) 0 dias,1) 0 dias
13196,180000,1) 0 dias,2) 0-30 dias
13197,20000,1) 0 dias,3) 30-60 dias
13198,140000,3) 30-60 dias,1) 0 dias
13199,400000,1) 0 dias,1) 0 dias
13200,180000,1) 0 dias,1) 0 dias
13201,340000,1) 0 dias,2) 0-30 dias
13202,250000,1) 0 dias,1) 0 dias
13203,50000,1) 0 dias,1) 0 dias
13204,220000,1) 0 dias,1) 0 dias
13205,400000,2) 0-30 dias,1) 0 dias
13206,320000,1) 0 dias,1) 0 dias
13207,260000,1) 0 dias,1) 0 dias
13208,350000,1) 0 dias,1) 0 dias
13209,30000,1) 0 dias,1) 0 dias
13210,10000,1) 0 dias,1) 0 dias
13211,50000,1) 0 dias,1) 0 dias
13212,30000,1) 0 dias,1) 0 dias
13213,350000,1) 0 dias,3) 30-60 dias
13214,410000,1) 0 dias,1) 0 dias
13215,130000,1) 0 dias,1) 0 dias
13216,80000,1) 0 dias,1) 0 dias
13217,380000,1) 0 dias,2) 0-30 dias
13218,320000,1) 0 dias,2) 0-30 dias
13219,20000,3) 30-60 dias,3) 30-60 dias
13220,50000,1) 0 dias,1) 0 dias
13221,30000,1) 0 dias,1) 0 dias
13222,50000,3) 30-60 dias,2) 0-30 dias
13223,50000,1) 0 dias,1) 0 dias
13224,50000,1) 0 dias,1) 0 dias
13225,200000,1) 0 dias,1) 0 dias
13226,80000,1) 0 dias,1) 0 dias
13227,20000,1) 0 dias,1) 0 dias
13228,180000,1) 0 dias,1) 0 dias
13229,230000,1) 0 dias,1) 0 dias
13230,180000,1) 0 dias,1) 0 dias
13231,90000,1) 0 dias,1) 0 dias
13232,20000,5) >90 dias,3) 30-60 dias
13233,100000,1) 0 dias,2) 0-30 dias
13234,60000,1) 0 dias,1) 0 dias
13235,130000,3) 30-60 dias,1) 0 dias
13236,50000,1) 0 dias,1) 0 dias
13237,70000,1) 0 dias,1) 0 dias
13238,360000,1) 0 dias,1) 0 dias
13239,20000,1) 0 dias,2) 0-30 dias
13240,20000,1) 0 dias,1) 0 dias
13241,440000,1) 0 dias,1) 0 dias
13242,400000,1) 0 dias,1) 0 dias
13243,170000,1) 0 dias,1) 0 dias
13244,200000,1) 0 dias,1) 0 dias
13245,220000,1) 0 dias,1) 0 dias
13246,280000,1) 0 dias,1) 0 dias
13247,360000,1) 0 dias,1) 0 dias
13248,20000,1) 0 dias,2) 0-30 dias
13249,290000,2) 0-30 dias,1) 0 dias
13250,380000,1) 0 dias,2) 0-30 dias
13251,180000,1) 0 dias,1) 0 dias
13252,120000,1) 0 dias,1) 0 dias
13253,50000,1) 0 dias,1) 0 dias
13254,20000,1) 0 dias,3) 30-60 dias
13255,20000,4) 30-90 dias,2) 0-30 dias
13256,170000,1) 0 dias,1) 0 dias
13257,180000,1) 0 dias,1) 0 dias
13258,200000,1) 0 dias,2) 0-30 dias
13259,200000,1) 0 dias,2) 0-30 dias
13260,360000,1) 0 dias,1) 0 dias
13261,10000,1) 0 dias,1) 0 dias
13262,60000,4) 30-90 dias,5) >90 dias
13263,40000,3) 30-60 dias,3) 30-60 dias
13264,100000,1) 0 dias,1) 0 dias
13265,50000,3) 30-60 dias,1) 0 dias
13266,300000,1) 0 dias,1) 0 dias
13267,110000,3) 30-60 dias,1) 0 dias
13268,120000,1) 0 dias,1) 0 dias
13269,150000,3) 30-60 dias,1) 0 dias
13270,230000,1) 0 dias,1) 0 dias
13271,180000,1) 0 dias,1) 0 dias
13272,320000,1) 0 dias,1) 0 dias
13273,80000,1) 0 dias,2) 0-30 dias
13274,160000,1) 0 dias,1) 0 dias
13275,50000,1) 0 dias,1) 0 dias
13276,180000,1) 0 dias,1) 0 dias
13277,110000,1) 0 dias,1) 0 dias
13278,150000,1) 0 dias,1) 0 dias
13279,210000,1) 0 dias,1) 0 dias
13280,10000,1) 0 dias,3) 30-60 dias
13281,30000,1) 0 dias,1) 0 dias
13282,450000,1) 0 dias,1) 0 dias
13283,110000,1) 0 dias,2) 0-30 dias
13284,270000,1) 0 dias,1) 0 dias
13285,50000,3) 30-60 dias,1) 0 dias
13286,100000,1) 0 dias,1) 0 dias
13287,360000,1) 0 dias,1) 0 dias
13288,110000,2) 0-30 dias,2) 0-30 dias
13289,180000,1) 0 dias,1) 0 dias
13290,230000,3) 30-60 dias,3) 30-60 dias
13291,20000,3) 30-60 dias,1) 0 dias
13292,50000,3) 30-60 dias,3) 30-60 dias
13293,10000,1) 0 dias,1) 0 dias
13294,320000,1) 0 dias,1) 0 dias
13295,280000,1) 0 dias,1) 0 dias
13296,20000,1) 0 dias,1) 0 dias
13297,70000,1) 0 dias,1) 0 dias
13298,80000,3) 30-60 dias,1) 0 dias
13299,200000,1) 0 dias,1) 0 dias
13300,30000,1) 0 dias,1) 0 dias
13301,100000,3) 30-60 dias,2) 0-30 dias
13302,110000,1) 0 dias,1) 0 dias
13303,300000,1) 0 dias,1) 0 dias
13304,300000,1) 0 dias,1) 0 dias
13305,340000,1) 0 dias,1) 0 dias
13306,270000,1) 0 dias,1) 0 dias
13307,100000,1) 0 dias,1) 0 dias
13308,50000,1) 0 dias,2) 0-30 dias
13309,360000,1) 0 dias,1) 0 dias
13310,90000,1) 0 dias,1) 0 dias
13311,140000,1) 0 dias,1) 0 dias
13312,150000,3) 30-60 dias,1) 0 dias
13313,50000,1) 0 dias,1) 0 dias
13314,30000,3) 30-60 dias,3) 30-60 dias
13315,230000,1) 0 dias,1) 0 dias
13316,240000,1) 0 dias,1) 0 dias
13317,200000,1) 0 dias,1) 0 dias
13318,330000,1) 0 dias,1) 0 dias
13319,110000,1) 0 dias,1) 0 dias
13320,200000,1) 0 dias,1) 0 dias
13321,50000,1) 0 dias,1) 0 dias
13322,70000,1) 0 dias,1) 0 dias
13323,360000,1) 0 dias,2) 0-30 dias
13324,50000,1) 0 dias,1) 0 dias
13325,80000,1) 0 dias,1) 0 dias
13326,200000,1) 0 dias,1) 0 dias
13327,50000,1) 0 dias,1) 0 dias
13328,30000,1) 0 dias,1) 0 dias
13329,390000,1) 0 dias,1) 0 dias
13330,380000,1) 0 dias,3) 30-60 dias
13331,20000,4) 30-90 dias,1) 0 dias
13332,80000,1) 0 dias,1) 0 dias
13333,50000,1) 0 dias,1) 0 dias
13334,50000,1) 0 dias,1) 0 dias
13335,200000,1) 0 dias,1) 0 dias
13336,100000,1) 0 dias,1) 0 dias
13337,180000,1) 0 dias,1) 0 dias
13338,120000,1) 0 dias,1) 0 dias
13339,390000,1) 0 dias,2) 0-30 dias
13340,250000,1) 0 dias,1) 0 dias
13341,350000,1) 0 dias,2) 0-30 dias
13342,70000,1) 0 dias,1) 0 dias
13343,210000,1) 0 dias,1) 0 dias
13344,180000,1) 0 dias,1) 0 dias
13345,80000,1) 0 dias,1) 0 dias
13346,120000,1) 0 dias,1) 0 dias
13347,210000,1) 0 dias,1) 0 dias
13348,20000,2) 0-30 dias,1) 0 dias
13349,150000,1) 0 dias,1) 0 dias
13350,390000,1) 0 dias,1) 0 dias
13351,310000,1) 0 dias,1) 0 dias
13352,230000,1) 0 dias,1) 0 dias
13353,90000,1) 0 dias,1) 0 dias
13354,140000,3) 30-60 dias,1) 0 dias
13355,150000,1) 0 dias,1) 0 dias
13356,130000,1) 0 dias,1) 0 dias
13357,210000,1) 0 dias,1) 0 dias
13358,100000,1) 0 dias,2) 0-30 dias
13359,150000,1) 0 dias,1) 0 dias
13360,200000,1) 0 dias,1) 0 dias
13361,80000,1) 0 dias,1) 0 dias
13362,230000,1) 0 dias,1) 0 dias
13363,50000,1) 0 dias,1) 0 dias
13364,260000,1) 0 dias,1) 0 dias
13365,110000,3) 30-60 dias,1) 0 dias
13366,20000,1) 0 dias,1) 0 dias
13367,360000,1) 0 dias,2) 0-30 dias
13368,160000,1) 0 dias,1) 0 dias
13369,10000,1) 0 dias,1) 0 dias
13370,150000,3) 30-60 dias,3) 30-60 dias
13371,500000,1) 0 dias,1) 0 dias
13372,500000,1) 0 dias,1) 0 dias
13373,360000,1) 0 dias,1) 0 dias
13374,50000,3) 30-60 dias,1) 0 dias
13375,270000,1) 0 dias,3) 30-60 dias
13376,10000,1) 0 dias,1) 0 dias
13377,30000,1) 0 dias,1) 0 dias
13378,80000,1) 0 dias,2) 0-30 dias
13379,360000,1) 0 dias,1) 0 dias
13380,120000,1) 0 dias,1) 0 dias
13381,400000,1) 0 dias,1) 0 dias
13382,500000,1) 0 dias,1) 0 dias
13383,140000,1) 0 dias,1) 0 dias
13384,110000,1) 0 dias,1) 0 dias
13385,30000,1) 0 dias,1) 0 dias
13386,140000,1) 0 dias,1) 0 dias
13387,150000,1) 0 dias,1) 0 dias
13388,280000,1) 0 dias,1) 0 dias
13389,20000,1) 0 dias,1) 0 dias
13390,340000,3) 30-60 dias,1) 0 dias
13391,60000,1) 0 dias,3) 30-60 dias
13392,20000,1) 0 dias,1) 0 dias
13393,50000,1) 0 dias,1) 0 dias
13394,200000,1) 0 dias,1) 0 dias
13395,180000,1) 0 dias,1) 0 dias
13396,240000,1) 0 dias,1) 0 dias
13397,360000,1) 0 dias,1) 0 dias
13398,50000,1) 0 dias,1) 0 dias
13399,100000,1) 0 dias,1) 0 dias
13400,80000,1) 0 dias,2) 0-30 dias
13401,50000,3) 30-60 dias,3) 30-60 dias
13402,420000,1) 0 dias,1) 0 dias
13403,190000,1) 0 dias,1) 0 dias
13404,180000,1) 0 dias,2) 0-30 dias
13405,40000,1) 0 dias,1) 0 dias
13406,50000,1) 0 dias,2) 0-30 dias
13407,10000,5) >90 dias,3) 30-60 dias
13408,200000,1) 0 dias,1) 0 dias
13409,120000,1) 0 dias,1) 0 dias
13410,100000,1) 0 dias,3) 30-60 dias
13411,100000,1) 0 dias,1) 0 dias
13412,360000,1) 0 dias,1) 0 dias
13413,100000,1) 0 dias,1) 0 dias
13414,290000,1) 0 dias,1) 0 dias
13415,240000,1) 0 dias,2) 0-30 dias
13416,290000,1) 0 dias,1) 0 dias
13417,500000,1) 0 dias,1) 0 dias
13418,50000,3) 30-60 dias,2) 0-30 dias
13419,220000,1) 0 dias,1) 0 dias
13420,20000,2) 0-30 dias,1) 0 dias
13421,420000,1) 0 dias,1) 0 dias
13422,100000,3) 30-60 dias,3) 30-60 dias
13423,230000,4) 30-90 dias,1) 0 dias
13424,50000,3) 30-60 dias,1) 0 dias
13425,70000,1) 0 dias,1) 0 dias
13426,180000,1) 0 dias,1) 0 dias
13427,90000,1) 0 dias,1) 0 dias
13428,50000,1) 0 dias,1) 0 dias
13429,50000,1) 0 dias,3) 30-60 dias
13430,60000,1) 0 dias,2) 0-30 dias
13431,50000,1) 0 dias,3) 30-60 dias
13432,300000,1) 0 dias,1) 0 dias
13433,30000,1) 0 dias,1) 0 dias
13434,10000,1) 0 dias,1) 0 dias
13435,70000,1) 0 dias,1) 0 dias
13436,160000,1) 0 dias,1) 0 dias
13437,260000,1) 0 dias,1) 0 dias
13438,360000,1) 0 dias,1) 0 dias
13439,60000,1) 0 dias,2) 0-30 dias
13440,180000,1) 0 dias,1) 0 dias
13441,40000,3) 30-60 dias,3) 30-60 dias
13442,160000,1) 0 dias,1) 0 dias
13443,610000,1) 0 dias,1) 0 dias
13444,50000,1) 0 dias,1) 0 dias
13445,320000,3) 30-60 dias,3) 30-60 dias
13446,150000,1) 0 dias,1) 0 dias
13447,170000,1) 0 dias,1) 0 dias
13448,500000,1) 0 dias,1) 0 dias
13449,200000,1) 0 dias,1) 0 dias
13450,290000,1) 0 dias,1) 0 dias
13451,40000,3) 30-60 dias,4) 30-90 dias
13452,300000,1) 0 dias,1) 0 dias
13453,50000,1) 0 dias,3) 30-60 dias
13454,20000,1) 0 dias,1) 0 dias
13455,30000,1) 0 dias,2) 0-30 dias
13456,140000,1) 0 dias,2) 0-30 dias
13457,80000,1) 0 dias,1) 0 dias
13458,260000,1) 0 dias,2) 0-30 dias
13459,130000,1) 0 dias,2) 0-30 dias
13460,380000,1) 0 dias,1) 0 dias
13461,200000,1) 0 dias,2) 0-30 dias
13462,50000,1) 0 dias,1) 0 dias
13463,50000,1) 0 dias,1) 0 dias
13464,90000,1) 0 dias,1) 0 dias
13465,20000,1) 0 dias,2) 0-30 dias
13466,140000,3) 30-60 dias,1) 0 dias
13467,30000,3) 30-60 dias,1) 0 dias
13468,230000,1) 0 dias,1) 0 dias
13469,100000,1) 0 dias,3) 30-60 dias
13470,240000,1) 0 dias,3) 30-60 dias
13471,200000,1) 0 dias,1) 0 dias
13472,80000,1) 0 dias,1) 0 dias
13473,360000,1) 0 dias,1) 0 dias
13474,150000,1) 0 dias,1) 0 dias
13475,130000,1) 0 dias,1) 0 dias
13476,30000,3) 30-60 dias,1) 0 dias
13477,250000,2) 0-30 dias,1) 0 dias
13478,500000,1) 0 dias,1) 0 dias
13479,30000,3) 30-60 dias,3) 30-60 dias
13480,390000,3) 30-60 dias,3) 30-60 dias
13481,390000,1) 0 dias,1) 0 dias
13482,360000,1) 0 dias,2) 0-30 dias
13483,90000,1) 0 dias,1) 0 dias
13484,100000,1) 0 dias,1) 0 dias
13485,30000,1) 0 dias,3) 30-60 dias
13486,160000,1) 0 dias,1) 0 dias
13487,20000,1) 0 dias,2) 0-30 dias
13488,240000,2) 0-30 dias,1) 0 dias
13489,80000,3) 30-60 dias,3) 30-60 dias
13490,30000,1) 0 dias,1) 0 dias
13491,150000,1) 0 dias,1) 0 dias
13492,160000,1) 0 dias,1) 0 dias
13493,20000,1) 0 dias,1) 0 dias
13494,230000,1) 0 dias,1) 0 dias
13495,100000,1) 0 dias,1) 0 dias
13496,420000,1) 0 dias,1) 0 dias
13497,480000,1) 0 dias,1) 0 dias
13498,10000,1) 0 dias,1) 0 dias
13499,180000,1) 0 dias,3) 30-60 dias
13500,200000,1) 0 dias,1) 0 dias
13501,140000,3) 30-60 dias,2) 0-30 dias
13502,20000,1) 0 dias,1) 0 dias
13503,80000,1) 0 dias,1) 0 dias
13504,10000,1) 0 dias,1) 0 dias
13505,50000,1) 0 dias,1) 0 dias
13506,340000,1) 0 dias,1) 0 dias
13507,330000,1) 0 dias,1) 0 dias
13508,230000,1) 0 dias,1) 0 dias
13509,360000,1) 0 dias,2) 0-30 dias
13510,30000,1) 0 dias,1) 0 dias
13511,500000,1) 0 dias,3) 30-60 dias
13512,200000,1) 0 dias,1) 0 dias
13513,50000,1) 0 dias,1) 0 dias
13514,240000,1) 0 dias,1) 0 dias
13515,290000,1) 0 dias,1) 0 dias
13516,20000,1) 0 dias,2) 0-30 dias
13517,60000,1) 0 dias,2) 0-30 dias
13518,160000,1) 0 dias,1) 0 dias
13519,200000,1) 0 dias,1) 0 dias
13520,70000,1) 0 dias,1) 0 dias
13521,140000,1) 0 dias,1) 0 dias
13522,460000,1) 0 dias,1) 0 dias
13523,160000,1) 0 dias,1) 0 dias
13524,200000,1) 0 dias,1) 0 dias
13525,80000,1) 0 dias,1) 0 dias
13526,310000,1) 0 dias,1) 0 dias
13527,290000,1) 0 dias,3) 30-60 dias
13528,120000,1) 0 dias,1) 0 dias
13529,20000,3) 30-60 dias,3) 30-60 dias
13530,90000,1) 0 dias,1) 0 dias
13531,60000,1) 0 dias,1) 0 dias
13532,260000,1) 0 dias,3) 30-60 dias
13533,180000,1) 0 dias,1) 0 dias
13534,50000,2) 0-30 dias,1) 0 dias
13535,50000,1) 0 dias,1) 0 dias
13536,50000,1) 0 dias,1) 0 dias
13537,200000,1) 0 dias,1) 0 dias
13538,170000,1) 0 dias,1) 0 dias
13539,50000,1) 0 dias,1) 0 dias
13540,440000,1) 0 dias,1) 0 dias
13541,100000,1) 0 dias,1) 0 dias
13542,50000,1) 0 dias,1) 0 dias
13543,220000,1) 0 dias,1) 0 dias
13544,150000,1) 0 dias,1) 0 dias
13545,20000,1) 0 dias,2) 0-30 dias
13546,160000,1) 0 dias,2) 0-30 dias
13547,50000,1) 0 dias,1) 0 dias
13548,130000,1) 0 dias,1) 0 dias
13549,20000,1) 0 dias,1) 0 dias
13550,200000,1) 0 dias,1) 0 dias
13551,20000,1) 0 dias,1) 0 dias
13552,300000,1) 0 dias,1) 0 dias
13553,120000,1) 0 dias,1) 0 dias
13554,360000,1) 0 dias,1) 0 dias
13555,140000,1) 0 dias,1) 0 dias
13556,210000,1) 0 dias,1) 0 dias
13557,200000,1) 0 dias,1) 0 dias
13558,130000,1) 0 dias,1) 0 dias
13559,240000,1) 0 dias,1) 0 dias
13560,80000,1) 0 dias,1) 0 dias
13561,500000,1) 0 dias,2) 0-30 dias
13562,320000,3) 30-60 dias,3) 30-60 dias
13563,210000,1) 0 dias,1) 0 dias
13564,200000,1) 0 dias,1) 0 dias
13565,50000,3) 30-60 dias,3) 30-60 dias
13566,340000,1) 0 dias,1) 0 dias
13567,240000,3) 30-60 dias,1) 0 dias
13568,240000,1) 0 dias,1) 0 dias
13569,50000,1) 0 dias,1) 0 dias
13570,50000,1) 0 dias,3) 30-60 dias
13571,20000,3) 30-60 dias,1) 0 dias
13572,510000,1) 0 dias,1) 0 dias
13573,220000,1) 0 dias,2) 0-30 dias
13574,220000,1) 0 dias,1) 0 dias
13575,60000,1) 0 dias,1) 0 dias
13576,40000,3) 30-60 dias,3) 30-60 dias
13577,50000,1) 0 dias,1) 0 dias
13578,360000,1) 0 dias,1) 0 dias
13579,120000,1) 0 dias,2) 0-30 dias
13580,20000,1) 0 dias,1) 0 dias
13581,30000,1) 0 dias,1) 0 dias
13582,110000,1) 0 dias,1) 0 dias
13583,170000,1) 0 dias,1) 0 dias
13584,180000,1) 0 dias,1) 0 dias
13585,50000,3) 30-60 dias,2) 0-30 dias
13586,180000,1) 0 dias,1) 0 dias
13587,80000,1) 0 dias,1) 0 dias
13588,20000,1) 0 dias,1) 0 dias
13589,30000,1) 0 dias,1) 0 dias
13590,80000,1) 0 dias,1) 0 dias
13591,200000,1) 0 dias,1) 0 dias
13592,120000,1) 0 dias,1) 0 dias
13593,160000,1) 0 dias,1) 0 dias
13594,500000,1) 0 dias,1) 0 dias
13595,50000,3) 30-60 dias,1) 0 dias
13596,50000,1) 0 dias,1) 0 dias
13597,200000,1) 0 dias,1) 0 dias
13598,30000,1) 0 dias,1) 0 dias
13599,190000,1) 0 dias,2) 0-30 dias
13600,120000,1) 0 dias,1) 0 dias
13601,30000,1) 0 dias,1) 0 dias
13602,30000,1) 0 dias,1) 0 dias
13603,310000,1) 0 dias,1) 0 dias
13604,30000,1) 0 dias,1) 0 dias
13605,440000,1) 0 dias,3) 30-60 dias
13606,50000,3) 30-60 dias,4) 30-90 dias
13607,70000,1) 0 dias,1) 0 dias
13608,260000,1) 0 dias,1) 0 dias
13609,320000,1) 0 dias,1) 0 dias
13610,210000,1) 0 dias,1) 0 dias
13611,280000,1) 0 dias,1) 0 dias
13612,140000,1) 0 dias,1) 0 dias
13613,20000,1) 0 dias,1) 0 dias
13614,340000,1) 0 dias,1) 0 dias
13615,70000,1) 0 dias,1) 0 dias
13616,120000,1) 0 dias,2) 0-30 dias
13617,60000,1) 0 dias,1) 0 dias
13618,30000,1) 0 dias,1) 0 dias
13619,30000,1) 0 dias,1) 0 dias
13620,80000,1) 0 dias,1) 0 dias
13621,50000,1) 0 dias,1) 0 dias
13622,100000,1) 0 dias,1) 0 dias
13623,60000,1) 0 dias,1) 0 dias
13624,10000,3) 30-60 dias,1) 0 dias
13625,280000,1) 0 dias,1) 0 dias
13626,250000,1) 0 dias,1) 0 dias
13627,40000,1) 0 dias,1) 0 dias
13628,30000,1) 0 dias,2) 0-30 dias
13629,50000,1) 0 dias,1) 0 dias
13630,70000,1) 0 dias,1) 0 dias
13631,130000,1) 0 dias,1) 0 dias
13632,60000,1) 0 dias,1) 0 dias
13633,200000,1) 0 dias,1) 0 dias
13634,100000,1) 0 dias,1) 0 dias
13635,190000,1) 0 dias,1) 0 dias
13636,20000,4) 30-90 dias,5) >90 dias
13637,230000,1) 0 dias,1) 0 dias
13638,90000,1) 0 dias,1) 0 dias
13639,240000,1) 0 dias,1) 0 dias
13640,20000,1) 0 dias,3) 30-60 dias
13641,20000,1) 0 dias,3) 30-60 dias
13642,50000,1) 0 dias,1) 0 dias
13643,230000,1) 0 dias,1) 0 dias
13644,430000,1) 0 dias,1) 0 dias
13645,50000,1) 0 dias,1) 0 dias
13646,230000,1) 0 dias,1) 0 dias
13647,240000,1) 0 dias,1) 0 dias
13648,120000,1) 0 dias,1) 0 dias
13649,280000,1) 0 dias,1) 0 dias
13650,500000,1) 0 dias,1) 0 dias
13651,260000,1) 0 dias,1) 0 dias
13652,140000,1) 0 dias,1) 0 dias
13653,310000,1) 0 dias,1) 0 dias
13654,50000,1) 0 dias,3) 30-60 dias
13655,50000,1) 0 dias,1) 0 dias
13656,30000,1) 0 dias,3) 30-60 dias
13657,200000,1) 0 dias,1) 0 dias
13658,80000,1) 0 dias,1) 0 dias
13659,310000,1) 0 dias,1) 0 dias
13660,220000,1) 0 dias,1) 0 dias
13661,80000,1) 0 dias,1) 0 dias
13662,500000,1) 0 dias,1) 0 dias
13663,100000,1) 0 dias,1) 0 dias
13664,200000,1) 0 dias,1) 0 dias
13665,20000,1) 0 dias,1) 0 dias
13666,20000,1) 0 dias,1) 0 dias
13667,80000,1) 0 dias,1) 0 dias
13668,110000,1) 0 dias,1) 0 dias
13669,100000,1) 0 dias,1) 0 dias
13670,400000,1) 0 dias,1) 0 dias
13671,320000,1) 0 dias,1) 0 dias
13672,180000,1) 0 dias,1) 0 dias
13673,180000,1) 0 dias,1) 0 dias
13674,30000,1) 0 dias,1) 0 dias
13675,30000,3) 30-60 dias,2) 0-30 dias
13676,240000,1) 0 dias,1) 0 dias
13677,100000,1) 0 dias,3) 30-60 dias
13678,90000,1) 0 dias,1) 0 dias
13679,20000,1) 0 dias,1) 0 dias
13680,60000,3) 30-60 dias,1) 0 dias
13681,90000,1) 0 dias,3) 30-60 dias
13682,80000,1) 0 dias,1) 0 dias
13683,500000,1) 0 dias,1) 0 dias
13684,430000,1) 0 dias,1) 0 dias
13685,130000,1) 0 dias,1) 0 dias
13686,500000,1) 0 dias,1) 0 dias
13687,350000,1) 0 dias,1) 0 dias
13688,320000,1) 0 dias,1) 0 dias
13689,160000,1) 0 dias,1) 0 dias
13690,110000,1) 0 dias,3) 30-60 dias
